;blade;f_rot;start_idx;end_idx;b0e;b1e;b2e;b0f;b1f;b2f;r2e;r2f;pitch1;pitch2;alpha;gamma1;gamma2;create_time;pitch1_deg;pitch2_deg;alpha_deg;gamma1_deg;gamma2_deg
24;2;0.2098635886673662;28423;33188;164.2792248717402;994.3250639848363;-14318.642575791619;-290.7741322508898;-1697.641606178062;8046.096945735952;0.9923850973544662;0.9402165450014593;-0.5298456147779755;-0.5119575320825928;;-0.1238952818232432;-0.11884116947116491;20210206_123150;-30.35791752029244;-29.333005878266004;;-7.0986767500557395;-6.809097443096715
25;2;0.21172983273343213;30761;35484;173.49537926920794;664.2849251582188;-14385.116100502433;-167.92260452900388;-1721.9454264113988;8023.396709577291;0.9956988045885697;0.9603204366076857;-0.3681843435619575;-0.5087790358582274;;-0.08288835997900629;-0.11999099726853295;20210206_123150;-21.09540896889487;-29.1508914594116;;-4.749153197558141;-6.874977723052727
26;2;0.21272069772388855;33188;37889;261.57648334190026;543.9191174534528;-14417.671441456623;-102.42154388240692;-1883.9241033133521;8099.113742616233;0.9944963524901945;0.9612268181164443;-0.28107266516170315;-0.5118188494055368;;-0.06720844141482746;-0.13104243364966062;20210206_123150;-16.10427745025936;-29.325059946179124;;-3.8507600407218647;-7.508178385248674
27;2;0.2117746717492588;35484;40206;208.40946292582208;371.2665178500796;-14375.478708752842;-106.1859745791397;-1414.0321832652187;8071.958806946417;0.9923928523513333;0.9613207324405966;-0.256763289290163;-0.5116362356584502;;-0.046010832573990766;-0.09852349582468059;20210206_123150;-14.711452810222953;-29.31459694918999;;-2.6362265183727214;-5.644980493628986
28;2;0.21208907741251326;37889;42604;51.253521410172695;-212.1079124234705;-14429.963551781184;-147.944336743738;-963.9191384372061;7901.052955166883;0.9863096279852935;0.9596297314038621;0.21659552834984316;-0.5009563436943123;;0.02684875028166404;-0.06684961107231986;20210206_123150;12.410009635852186;-28.702684213989205;;1.5383200763400298;-3.8302005765349456
29;3;0.21791239921551536;6608;11197;-162.6766481992634;-457.8560327862929;-16096.681920618848;33.92881612997614;-275.34606847678333;9375.097125210334;0.9887030376480814;0.9646114869325133;1.029361763996494;-0.5273958645467405;;0.04885690543640461;-0.01710659995919219;20210206_123150;58.97808466914061;-30.217557171181475;;2.799294481575752;-0.9801359794803788
30;3;0.21720243266724587;8937;13541;-176.34556066907442;-678.4079192371252;-15873.994086740237;111.57755563346888;-319.70401994402994;9342.935534904675;0.9906702565970925;0.9614093040521046;1.1304069253521847;-0.5319717038685232;;0.07267581848580698;-0.020141473873534942;20210206_123150;64.76754595504008;-30.479733452049626;;4.164017671895589;-1.154021446126566
31;3;0.21691973969631237;11197;15807;-296.5180574701792;-533.2843359538681;-16030.76769226827;145.59097489018427;-546.5681008917138;9452.561933631036;0.9874273665716372;0.9540485439576806;0.77309732072136;-0.5327753605567099;;0.05644688088187783;-0.03410155154191973;20210206_123150;44.29521363020573;-30.52577958846019;;3.234168041209294;-1.9538749781998455
32;3;0.21579628830384118;13541;18175;-243.6408236426778;-414.47432213470074;-16315.954174105103;32.24386707931499;-583.6356577543028;9416.505957448151;0.9876096983605845;0.9400377249707317;0.6175118307108511;-0.5234372049890053;;0.04402994841914383;-0.03577848949694561;20210206_123150;35.380821699128745;-29.99074268599412;;2.5227302165956527;-2.0499564455281276
33;3;0.21308331557639038;15807;20500;47.881772196005144;-754.9675722531086;-16069.064753310231;7.8848488945838655;-423.9408090478514;9387.773219770275;0.9884685654974189;0.9339731188928051;1.059140131110294;-0.5287313032440194;;0.08050724222068106;-0.026385481069768634;20210206_123150;60.684259425552504;-30.294072172334005;;4.612725199482455;-1.511776705720071
34;3;0.21172983273343213;18175;22898;-122.53364570859728;-850.0777273142044;-15790.557984657378;198.2098703710583;-23.3021336898818;9311.249727288763;0.9890498419375672;0.9519534187925894;1.5433914211911581;-0.5327907613696979;;0.0914230733282516;-0.0014757009961274944;20210206_123150;88.42981457095136;-30.526661990045472;;5.238156251823861;-0.08455143890135688
35;3;0.21164021164021163;20500;25225;-359.3435112968199;-612.0827804701375;-16048.240692433727;77.540993612954;-184.36021167054045;9063.936651074659;0.9897517204024098;0.9454644484669542;1.2782376633918997;-0.5141297420391077;;0.06758089420969264;-0.011488129477114506;20210206_123150;73.23762332701982;-29.457464340990605;;3.872100013935491;-0.6582213335384944
36;3;0.21012817818869511;22898;27657;-170.9642899428406;-591.956988404993;-16403.406030501937;11.373678694533371;-495.59932002221103;8965.630039810232;0.9867104552318768;0.9349431245818081;0.8737675774895648;-0.5002069579131068;;0.06607320622439057;-0.03021779442268774;20210206_123150;50.06319446552217;-28.659747571499015;;3.785715855555101;-1.7313520866139656
37;3;0.21114864864864866;25225;29961;-430.27233991270464;-209.18363128780135;-16626.959130195908;125.38289701706712;-519.3027359184427;8858.547530256408;0.9832076603479932;0.933624239039104;0.38293190249853826;-0.48952812935233536;;0.02361595689642219;-0.03123765425937235;20210206_123150;21.940381854081384;-28.04789576482305;;1.3530946593278617;-1.7897857509508952
38;3;0.21244954323348206;27657;32364;-236.36125485060816;358.0596683051873;-16843.92382328205;183.78152810859171;-670.7376367703416;8793.047550072588;0.9867162414946956;0.9313018689826533;-0.4903436876307597;-0.4811165389129698;;-0.0407320323024708;-0.039831278880948416;20210206_123150;-28.094623812123718;-27.56594713365481;;-2.3337735419221137;-2.282164172486913
39;3;0.2115506663845991;29961;34688;-113.99795745015032;822.3464564374505;-16871.52803453411;-40.33230902656618;-992.1725030417131;8741.515133498197;0.9911020269972634;0.9409351592474975;-0.6920771403194458;-0.478040128248163;;-0.0942129872522945;-0.058841455753300964;20210206_123150;-39.6530992377875;-27.389681786512345;;-5.398006544876302;-3.371367075069921
40;3;0.21213406873143828;32364;37078;-137.28109945240652;1144.8340891907667;-16911.740360848187;10.314652382271749;-1198.8676519965761;8779.510957614262;0.9919660149581987;0.9535210267683971;-0.7623474519789724;-0.47883977579842496;;-0.13077078943618817;-0.07094917640175678;20210206_123150;-43.67929152094732;-27.43549821624033;;-7.492614318287552;-4.06508836774984
41;3;0.21092596498628982;34688;39429;-30.87445983608322;470.42797778268664;-16777.207336969215;-22.895414541582973;-796.1205027087607;8794.756646930302;0.9919971601139238;0.9523193399792591;-0.5337018004999408;-0.48282641069275084;;-0.05351513549080897;-0.04747033078561241;20210206_123150;-30.578860687179656;-27.663915570144784;;-3.0661914036941176;-2.7198496061055324
42;3;0.21061499578770007;37078;41826;-132.57935304075363;-504.13491367151596;-16542.55632572275;25.374484714874168;-535.9417748897338;8618.724741923157;0.9934973461526079;0.943807141803641;0.7548264260218037;-0.48030863834300386;;0.05852638867793427;-0.03240343052523378;20210206_123150;43.24836847599321;-27.519657840729547;;3.3533150613878795;-1.8565798108412759
0;1;0.2178649237472767;7163;11753;167.408059965873;411.80182421619253;-16609.801388824755;-248.92517666472818;-1993.643520869944;11527.590569821943;0.9914817110652522;0.9766883934666182;-0.20369272881461356;-0.6067035402539087;;-0.03573075036055069;-0.12031822450074253;20210206_134418;-11.67073367858017;-34.76155227219442;;-2.047221194495099;-6.893726462400084
1;1;0.2145002145002145;9500;14162;463.1795408838114;286.3531197721436;-16324.945809531375;-288.1702098529632;-1959.8536520157732;11561.459304963706;0.9922656915021136;0.9654699721955098;-0.14508284455947718;-0.6162135584819574;;-0.024770437492357227;-0.12034295567755551;20210206_134418;-8.3126346730106;-35.30643617975409;;-1.4192415250046875;-6.8951434544538595
2;1;0.21208907741251326;11753;16468;124.87738223745212;-639.1727700509987;-15936.09768231052;-58.94981407476412;-1342.3436469262315;11277.286753961049;0.9908463977107558;0.9586343563954992;0.4443958358085781;-0.6158462452996836;;0.05670827486291853;-0.08433282257560962;20210206_134418;25.462005825020224;-35.28539068465028;;3.2491448131130487;-4.83191480800802
3;1;0.21312872975277067;14162;18854;100.33262727535936;-1259.9585374559115;-15914.66382060932;-71.41715364376165;-980.3596667101266;11205.455165660595;0.9905589857924353;0.9645544298711463;0.9095593764831946;-0.6134698402998344;;0.11267982440570055;-0.06164005506098507;20210206_134418;52.113913489037756;-35.14923270774514;;6.4560783747218515;-3.5317150039484546
4;1;0.21267545725223308;16468;21170;175.38129747776895;-1185.2973342694522;-16046.230863726907;-133.28675225321268;-824.8902120600499;11200.397786335074;0.9884868814617316;0.9621465152842394;0.9628035864070904;-0.60938781159448;;0.10602489145454308;-0.05142977022704381;20210206_134418;55.16458200118555;-34.915349691077076;;6.074778803677987;-2.946708775337188
5;1;0.21249468763280918;18854;23560;-10.28287171987495;-645.6433083032176;-16275.810258051268;-89.4400735888945;-1105.188996671515;11223.207835702256;0.9861385839943515;0.9477612799817775;0.5287153700365719;-0.6036873373588199;;0.0575592973190746;-0.0679560691492231;20210206_134418;30.293159266793154;-34.58873657615069;;3.2979048081216487;-3.8935959545496623
6;1;0.21353833013025839;21170;25853;166.85108354480514;217.86409162545363;-16429.5070532674;-145.48225849473658;-1881.0187603979628;11191.39420475053;0.9806755239294777;0.9483775179807309;-0.11530860834579819;-0.5979807213902848;;-0.019468338849047785;-0.1147418842836988;20210206_134418;-6.606696599741217;-34.26177156585167;;-1.1154536501810168;-6.574225702834412
7;1;0.209819555182543;23560;28326;499.6311237218274;607.1409346622495;-16095.435943741326;-451.06493648505807;-2072.870777090133;10769.936501422137;0.9859410726393557;0.9662793768988688;-0.28492907645308874;-0.5897059403237772;;-0.05640358017067749;-0.1291449358030237;20210206_134418;-16.325233541322348;-33.78766153434602;;-3.2316870932075994;-7.3994597670012165
8;1;0.20721094073767096;25853;30679;281.7487415648735;-121.01588318383685;-15872.04111749947;-158.20171969660814;-1585.0963767461035;10466.03406313191;0.9928110083802806;0.9735945133075823;0.07619825592120585;-0.5829553936903131;;0.011562983570031557;-0.10003395759712311;20210206_134418;4.36583847054283;-33.40088370284228;;0.6625101571419216;-5.731523578305792
9;1;0.21114864864864866;28326;33062;-135.77745834952276;-563.2927746040294;-16282.702408738303;-24.12369611659059;-1263.0365312625881;10587.991418391332;0.9942533164397076;0.973202963751572;0.4195083380171806;-0.5765580339529357;;0.05322622688981358;-0.0776472205378801;20210206_134418;24.03605723893199;-33.034341989863634;;3.0496381601920524;-4.448858027742056
10;1;0.2144082332761578;30679;35343;272.2624394335412;354.4638861313205;-16711.188574863532;-107.4989910429127;-1756.3032382631504;10736.14700178096;0.9901588950150039;0.9664534813847315;-0.1991486477342746;-0.5710511994044839;;-0.033021931891155765;-0.10529188916658619;20210206_134418;-11.4103770109115;-32.71882361176052;;-1.8920173287316824;-6.032780866204624
11;1;0.21417862497322768;33062;37731;237.0911853285695;1248.839273911793;-16776.958962534423;-205.04166382623941;-2441.8279741380893;10589.547903510673;0.9887759887628487;0.9594086668976712;-0.4727546735148254;-0.5630424003347206;;-0.11820639750301125;-0.14606535124768533;20210206_134418;-27.08684753748466;-32.25995322609478;;-6.772727688368298;-8.368928159588302
12;1;0.21413276231263384;35343;40013;120.33827215680364;1366.6501030002369;-16795.49359722247;-252.84335481603154;-2649.915682854535;10581.101918120949;0.988852279216312;0.9628682121829736;-0.4761549827065243;-0.5621842270998153;;-0.1295213588859294;-0.1584374267092381;20210206_134418;-27.281670903208543;-32.21078352164362;;-7.421027220963016;-9.077795867352647
13;1;0.21537798836958863;37731;42374;176.60777398166368;1232.2066911082152;-16749.345937266764;-142.75406378025625;-2419.4152935032;10780.794482656245;0.9925825583285959;0.9581967540128061;-0.4710594008683246;-0.5719015798391668;;-0.11454679409635513;-0.14495544747852462;20210206_134418;-26.98971556971619;-32.767546821648345;;-6.563047858475203;-8.305335357949732
14;2;0.2150075252633842;6346;10997;-79.15387703360966;397.1805503536842;-14055.579567499111;2.9157988972277473;-1820.7447740755656;8567.370432588554;0.9943455436695805;0.9697623038982358;-0.2147772045279979;-0.5474011892540309;;-0.0463763021157249;-0.12990398034139022;20210206_134418;-12.305827355072354;-31.363777844698006;;-2.6571663806546675;-7.442949815512074
15;2;0.21422450728363324;8682;13350;-8.845579536709842;24.305442739767212;-14279.471103672882;-147.14243982943165;-1526.0264722293355;8847.996258340389;0.992243297065682;0.9463897913274122;-0.015925928050492054;-0.554728802737349;;-0.0027470031178114538;-0.10707303198963489;20210206_134418;-0.9124884621222057;-31.783619171195287;;-0.15739168495987477;-6.134832832675331
16;2;0.21528525296017223;10997;15642;-137.79959372499616;-537.4063619365604;-14324.501382626753;117.845433695738;-1221.7160108598848;9128.245794947703;0.9922471451132988;0.947425986671854;0.4144049095527181;-0.5673577260576153;;0.05890696883862855;-0.08539229413106929;20210206_134418;23.743652326871356;-32.50720317724088;;3.375120698362073;-4.8926180566500195
17;2;0.2144082332761578;13350;18014;-245.08677039431657;-617.9412758666381;-14121.606119570484;155.52492909685193;-1176.1819864664863;9011.04282963897;0.9923295101087719;0.9534951281484799;0.4837440378294685;-0.5679664411200097;;0.06862986272866443;-0.0833861340138741;20210206_134418;27.71649173224538;-32.54207998124213;;3.9322014829146634;-4.777673548907265
18;2;0.21208907741251326;15642;20357;-60.477835233744585;-690.640617230986;-13921.534155752226;-87.53743036213285;-1033.5762505001603;8786.87732177785;0.9907241283882625;0.9518852665302284;0.5890667129331818;-0.5630250322343324;;0.07868025064824954;-0.07431135947400755;20210206_134418;33.75103650271574;-32.25895810724438;;4.508046293176158;-4.257727267740138
19;2;0.21061499578770007;18014;22762;-100.16755739393423;-784.556970222386;-13947.428655327847;49.0933193079198;-1084.3277274762795;8663.173568655242;0.9895098604517879;0.9528543698868396;0.6263520483230846;-0.5558119252978965;;0.09068655608686466;-0.07782244573199724;20210206_134418;35.887328858286935;-31.84567752261006;;5.195956922353771;-4.458897691829328
20;2;0.2117746717492588;20357;25079;-374.265817673938;-455.8461177581904;-14242.68895982211;153.12569248907852;-1325.3118588215975;8670.40020616832;0.9862624371887362;0.9594419997853898;0.3312783740398683;-0.5468368606385523;;0.05259923088144321;-0.09318689264348642;20210206_134418;18.98085267644071;-31.33144419677262;;3.013713935140881;-5.339215654410472
21;2;0.212630236019562;22762;27465;-142.00674631534;30.20013441984476;-14494.25532665708;17.750989808068518;-1484.105841797177;8660.306408717792;0.9900610239140385;0.9682112418823976;-0.020346235521022254;-0.5385786705147102;;-0.003487197127098627;-0.1025724615003236;20210206_134418;-1.1657534243337346;-30.85828475625985;;-0.19980167771289703;-5.8769691382366664
22;2;0.2103934357248054;25079;29832;31.09564969933595;259.22269815377206;-14366.916967033329;-155.25388476873104;-1489.1971037398716;8514.252210319868;0.9962393024161504;0.9724412831461954;-0.17234195877663697;-0.5349820481565748;;-0.030450444256046368;-0.10384112388496677;20210206_134418;-9.874466870918916;-30.652213474636298;;-1.7446819401698368;-5.949658138503723
23;2;0.20920502092050208;27465;32245;-126.26779556595494;148.52938890326143;-14182.301182692396;123.59283626066934;-1499.1836090861439;8287.13879039741;0.9954709494481508;0.9733953544507683;-0.09875125613269967;-0.5288174763343007;;-0.01792383907353432;-0.1059059282090467;20210206_134418;-5.6580301980190795;-30.29900952671472;;-1.0269603315851923;-6.067962711793865
24;2;0.211864406779661;29832;34552;-329.9857202481345;261.0941615820526;-14362.76735106052;57.51638434759407;-1611.6792898230487;8125.981022688973;0.9936744191862706;0.9547676972511696;-0.1606060091833586;-0.5148678169433045;;-0.03213631766951198;-0.11244914233466242;20210206_134418;-9.20204649064579;-29.499752917965605;;-1.8412753715547296;-6.44286126564203
25;2;0.2142704092564817;32245;36912;-107.37280343144982;688.758616701554;-14519.35286649074;35.95121886062728;-1809.8683911466546;7990.310852491772;0.9890081889398611;0.9459299434352765;-0.36363389429143783;-0.503089947205016;;-0.08630633300988722;-0.12497722793347939;20210206_134418;-20.834687430805705;-28.82493069030682;;-4.944988626717157;-7.160667695832868
26;2;0.2144542140253056;34552;39215;-49.01785987466072;790.9643240522427;-14506.54198512035;-41.15206472399308;-1902.207372615111;8059.138840892296;0.9889155198856187;0.9490605569929317;-0.39406430794355757;-0.5070958099512957;;-0.09830326733581074;-0.13150626941867208;20210206_134418;-22.57822170190945;-29.05444971897733;;-5.632362330688199;-7.534754217200236
27;2;0.21551724137931033;36912;41552;-157.14593486790864;904.742595284621;-14545.125723570876;-98.95182833925315;-2156.2585673831027;8224.936592925013;0.9905696233203497;0.9551524852192876;-0.39727865576246296;-0.5146481753404302;;-0.11022299739620509;-0.14879456794120816;20210206_134418;-22.762390265819807;-29.487168381115417;;-6.315312556084013;-8.52530075750381
28;2;0.21668472372697725;39215;43830;-149.9603271560726;941.583222085343;-14452.173759234265;74.3328308992603;-2076.4177217889483;8332.437809160707;0.9889185113182615;0.955539135539716;-0.4257318672484417;-0.5230002886434407;;-0.11324401917358125;-0.1441740667079958;20210206_134418;-24.39263919755955;-29.96570922339299;;-6.4884043537447775;-8.26056553760575
29;3;0.21920210434020165;5639;10201;-205.9196171764702;747.0460064572574;-16462.020577745257;70.99863978341578;-1234.2026597234535;9653.860472841236;0.9892908876303108;0.950741237938695;-0.5442974487707799;-0.5303835069991284;;-0.07746057604531191;-0.07504314625723868;20210206_134418;-31.185946614303827;-30.388736474397415;;-4.438164086048538;-4.299655561922736
30;3;0.21385799828913601;7889;12565;292.45610868458664;699.3800037852523;-16036.452958238107;-96.13219075254254;-1376.3592286939968;9460.875030092773;0.986864907799563;0.9560408356445731;-0.4701365503570518;-0.5330048658223344;;-0.0739908891126397;-0.08593263285474813;20210206_134418;-26.936840130298766;-30.5389292715565;;-4.239365668574727;-4.923577185024303
31;3;0.21150592216582065;10201;14929;21.48305804942732;-649.8895316158796;-15746.543900862715;-137.5059368618082;-521.3098088023951;9398.378732827347;0.9854123417512408;0.9409021473257941;0.8947449208672076;-0.5381026335051595;;0.06920433686291023;-0.03311235070781283;20210206_134418;51.26510770645782;-30.831009844720565;;3.96511642624638;-1.897197945314699
32;3;0.2155636990730761;12565;17204;-378.2056061532871;-1360.7898817754544;-16139.028737258166;133.59885094149183;252.97457038070593;9663.46680735579;0.9899344175237007;0.9380677422941768;-1.386991833568778;-0.5395100627662571;;0.14128757970243278;0.01567535040709481;20210206_134418;-79.46877828260249;-30.911649601344674;;8.095182014567634;0.8981314207152096
33;3;0.21551724137931033;14929;19569;-206.8437634093138;-937.7972146541338;-16392.11352935162;180.45119462873225;7.794675586732032;9656.145980603176;0.9877524189182203;0.9380458983438413;-1.5624848326080083;-0.5323459470921994;;0.09727252967514026;0.0004755137808508737;20210206_134418;-89.52378646164378;-30.501176009277643;;5.573305412946594;0.027244932743063808
34;3;0.21231422505307856;17204;21914;-2.697036921859695;-505.97535865277223;-16161.181111583399;-28.66922022133003;-513.2026550043893;9541.0121286467;0.9898082415323036;0.9449132244129997;0.778306982942986;-0.5333055727741729;;0.0530565118282674;-0.03176060849983984;20210206_134418;44.59370528819365;-30.55615851076709;;3.039914203445653;-1.819748821808152
35;3;0.21105951878429718;19569;24307;-120.1001977235785;-276.06715528316965;-15947.503334054587;6.878651678547728;-771.6873358261284;9305.428621897889;0.9858429351945607;0.9408224340700866;0.34355771556675596;-0.5282016184135877;;0.029671676534544947;-0.048408129511343656;20210206_134418;19.6844071211311;-30.263723467078165;;1.7000618365067859;-2.7735815151226797
36;3;0.20990764063811923;21914;26678;-143.28249226487466;-193.07636422651822;-15991.40174550904;3.8954138485162386;-664.1431604904622;9031.837090862913;0.9859251399762011;0.9357980412672154;0.2829168086431802;-0.5141298695017726;;0.02137893663799997;-0.04154321450525359;20210206_134418;16.209939088564557;-29.457471644063354;;1.2249228398350038;-2.380250858557693
37;3;0.2103049421661409;24307;29062;78.20586129738656;-306.392590283775;-16311.575574917115;44.19787617410047;-317.3639008884435;9102.432474814119;0.9928561273118026;0.9526051845319341;0.7678108844685719;-0.5089912918653441;;0.03366687743536153;-0.019457588622183917;20210206_134418;43.99232314425602;-29.16305283279569;;1.9289699864304406;-1.114837707552909
38;3;0.2117746717492588;26678;31400;-133.32746013927505;-256.7890691846122;-16559.754795778004;-24.211541190322688;-496.0332835568478;9154.75151050236;0.9923640242364904;0.9481600541574937;0.47769543020546884;-0.5050143887686023;;0.02805349266801558;-0.029958625435445953;20210206_134418;27.369932043459546;-28.93519306981987;;1.6073467304784923;-1.7165027974643314
39;3;0.21132713440405748;29062;33794;-198.54229933286567;258.62981808079417;-16503.977482222857;126.88994612496447;-822.1888815516069;8939.306764394067;0.9888122398179695;0.9427785422253798;-0.3047627980639601;-0.496406464475708;;-0.028935791035383844;-0.049838249409214753;20210206_134418;-17.461622081662693;-28.4419953374689;;-1.6578987031999768;-2.855521349468374
40;3;0.21235931195582927;31400;36109;-219.21145612627328;826.9057141829247;-16414.31297861306;48.86754708896305;-1193.0894866307297;8719.20627358884;0.984785616211267;0.9581950003928897;-0.6060661318640506;-0.48829130734207354;;-0.09498001063418894;-0.07275007838773122;20210206_134418;-34.72503146162932;-27.97703108362616;;-5.4419537474467035;-4.168272450862903
41;3;0.21477663230240548;33794;38450;-173.74127038240806;1175.6608808813146;-16467.881219161878;0.22527957549778221;-1378.0412320900155;8750.252238763962;0.9836235165309062;0.960334373376049;-0.7063136631261333;-0.48841399959026377;;-0.13476492420323766;-0.08377851263207595;20210206_134418;-40.468791909552436;-27.984060831626433;;-7.7214613832459555;-4.800155187701406
42;3;0.21436227224008575;36109;40774;48.338253267598304;1473.6504300066654;-16417.35201971481;-21.538616109405677;-1541.1646917839248;8883.701633581968;0.9868717256749497;0.940368319063847;-0.7630077426440204;-0.4959973655867204;;-0.1666528188897479;-0.09401255826081661;20210206_134418;-43.71712338930645;-28.418555697726422;;-9.548503166340636;-5.386522809572554
43;3;0.21574973031283712;38450;43085;47.54168850673078;1249.4225209075787;-16297.753579607084;-113.71195570532913;-1506.4778230919915;8955.100010976774;0.9896227329624488;0.946535972539961;-0.6923927330692717;-0.5024349541588953;;-0.139977442725228;-0.09256682976950555;20210206_134418;-39.671181370397456;-28.787402353153688;;-8.020116695189772;-5.303688668698615
0;1;0.21204410517387617;6077;10793;-210.6374182058457;216.08454177452253;-16981.330537942475;-73.76726219693882;-1506.5905057512398;10459.662746779739;0.9795610454875285;0.9579833247272898;-0.1424546799935259;-0.5520654857959182;;-0.020660313848982332;-0.08883720917578407;20210206_151727;-8.162051935515759;-31.63102235094561;;-1.183748786962373;-5.089997149493298
1;1;0.21172983273343213;8449;13172;-207.05378890590853;484.32761898060016;-17098.67227591434;29.42209296237595;-2070.27288037122;10258.31612716864;0.98301714059241;0.9608827296058639;-0.22981085362341508;-0.5403813454895713;;-0.04723072755268527;-0.12137579080793341;20210206_151727;-13.167191998920426;-30.961570424153237;;-2.7061213521011176;-6.954320548357357
2;1;0.21217907914279652;10793;15506;-60.254659206932786;1086.2912729820493;-16971.07410779151;-8.041235857096964;-2370.900308792785;10099.99569137239;0.9891543522380768;0.9561714313625144;-0.42963282753441;-0.5368309386856991;;-0.10776208372528337;-0.14016089228934167;20210206_151727;-24.616147757993676;-30.75814709873683;;-6.1743125889941535;-8.030627580967002
3;1;0.21362956633198035;13172;17853;-158.21251556421777;1077.2665149193817;-16720.833111264525;29.157031588657382;-2326.7290543933523;10002.825303182817;0.9912170655201542;0.9527744930412733;-0.43360878491812804;-0.5391135475912471;;-0.10790550354674341;-0.13960452970856035;20210206_151727;-24.8439533356046;-30.888930955303707;;-6.182529939462333;-7.998750353209226
4;1;0.21326508850501172;15506;20195;5.078855147327845;810.7786646056895;-16664.22239030625;46.10226123745244;-2326.443902392167;10180.866059892225;0.9925156149634797;0.9558744764826702;-0.33534286119011;-0.5484259462860946;;-0.07972191419315389;-0.14006462639695155;20210206_151727;-19.213730636034715;-31.42249209766161;;-4.567729217971813;-8.025111951621986
5;1;0.21381227282446014;17853;22530;87.99463571366707;246.56964475698763;-16903.984235428987;-137.11398813434295;-1856.2247344958348;10390.39251287953;0.9911136201895043;0.9466134167184093;-0.13206082979413605;-0.5511373721759023;;-0.023732769716444366;-0.11003178636281606;20210206_151727;-7.566528186199512;-31.57784535761009;;-1.3597875409081537;-6.304356970874488
6;1;0.21574973031283712;20195;24830;-111.36858954229815;-377.8810252257998;-17075.65420384496;23.5682611223297;-1284.4300290395527;10499.524793242193;0.989486114399605;0.9400846283892522;0.2861284619719128;-0.5512908691164587;;0.035998072157431726;-0.07529107433548939;20210206_151727;16.393953269560075;-31.586640084472148;;2.062537605228236;-4.313860794429291
7;1;0.2143163309044149;22530;27196;-260.9460321636749;-504.8727122336905;-16833.16287771415;189.70218317517893;-1467.618826959636;10313.67821744167;0.9874425974078015;0.9469760041583397;0.3313268515364123;-0.5497054093164007;;0.04897133253145754;-0.08729699578347236;20210206_151727;18.983630232394038;-31.495799929341164;;2.8058506711842264;-5.001749422564309
8;1;0.21413276231263384;24830;29500;-292.1030905635937;-393.067043781665;-16731.898665155597;57.01401623272369;-1411.7463179334095;10204.704215799135;0.9842978786399419;0.9569818655905273;0.2715486451100801;-0.5476636105425866;;0.038527751151379325;-0.0844749772403858;20210206_151727;15.55859129730339;-31.37881347698663;;2.2074775351043336;-4.8400596703377925
9;1;0.2163097555699762;27196;31819;-4.388101851765949;67.81609684056241;-17050.922138683836;-7.3908619216020135;-1693.531248593266;10319.130500596366;0.9844712884235417;0.9560778439659292;-0.04002281220289421;-0.5442305002916172;;-0.0065719282263842806;-0.09948600286469096;20210206_151727;-2.2931382234705273;-31.182110749002984;;-0.3765437506347159;-5.70012808477321
10;1;0.21436227224008575;29500;34165;163.8188904314713;491.3382405543286;-17054.259392088934;-86.55850180715429;-2148.1855678083;10195.966226345181;0.9879641032615643;0.9559218844192542;-0.22485467547432983;-0.5388404551936808;;-0.048208143788675516;-0.12629731491375823;20210206_151727;-12.883223908462881;-30.873283913506054;;-2.762123177250922;-7.236303108393015
11;1;0.2117746717492588;31819;36541;-150.03569131817105;261.99667431157894;-16720.76007910024;78.19608409089986;-1871.072795265458;9976.458306310253;0.9903925872615612;0.9647988770474736;-0.13912030679075565;-0.5379533652632615;;-0.026264510976402488;-0.11213604195971136;20210206_151727;-7.971006423675505;-30.82245740444447;;-1.5048456299228876;-6.42492193559337
12;1;0.21404109589041095;34165;38837;-322.1563185325209;-201.2499878822082;-16913.615519987186;146.7240545329164;-1506.0283818903895;10044.222223690955;0.9936809621091531;0.961386400049614;0.1328426241894339;-0.535888301386246;;0.020037734268642207;-0.0891604527759403;20210206_151727;7.611321705497061;-30.70413795986656;;1.1480776045978578;-5.108517643536864
13;1;0.21706099413935315;36541;41148;25.68466095566402;103.97507562389437;-17347.897066978974;-144.5351842240814;-1760.8723118658622;10293.99163030463;0.9924812299071802;0.9501998686752017;-0.05897899982839415;-0.5355417466860959;;-0.01010073131829875;-0.10167861328134435;20210206_151727;-3.3792477700697914;-30.684281838177533;;-0.5787292745341306;-5.82575540776387
14;1;0.21772262138036141;38837;43430;-31.502136986732037;871.8289492866703;-17299.05063143485;85.6286324260434;-2244.993340819182;10538.923717996466;0.9918200535564062;0.961666707936787;-0.370417605171779;-0.5471711801502336;;-0.08281931078645988;-0.13014258471176648;20210206_151727;-21.223365433686233;-31.35059929380083;;-4.745196970246446;-7.456620838908011
15;2;0.21281123643328367;7610;12309;-209.56790290579914;54.813836547743904;-14690.050367667165;-51.57425924010002;-1477.2000585955373;7917.590877357258;0.9815433191189364;0.9361491307726301;-0.03708955960636239;-0.4943404407727585;;-0.006923100127829729;-0.10072810945942588;20210206_151727;-2.125075229443464;-28.3236208989159;;-0.3966644184711242;-5.7712955503568875
16;2;0.2117746717492588;10003;14725;-308.84669213147885;774.3897663183313;-14546.551748894297;77.60035638270992;-1892.2353501285554;7761.679977453541;0.9884516504382638;0.9298407937208457;-0.3884515758357675;-0.4901456502997187;;-0.09993716570520285;-0.1304510444709014;20210206_151727;-22.256635840595514;-28.083277108869037;;-5.725977811407674;-7.474294281256062
